metric,year,value.x,country.x,SAP.x,value.y,country.y,SAP.y
"Prevalence of HIV, female (% ages 15-24)",2015,1.3,Angola,Has received IMF money,5,Namibia,Angola has received IMF money
"Prevalence of HIV, male (% ages 15-24)",2000,0.2,Angola,Has not received IMF money,4.9,Namibia,Angola has not received IMF money
"Prevalence of HIV, male (% ages 15-24)",2001,0.3,Angola,Has not received IMF money,4.6,Namibia,Angola has not received IMF money
"Prevalence of HIV, male (% ages 15-24)",2002,0.3,Angola,Has not received IMF money,4.2,Namibia,Angola has not received IMF money
"Prevalence of HIV, male (% ages 15-24)",2003,0.3,Angola,Has not received IMF money,3.9,Namibia,Angola has not received IMF money
"Prevalence of HIV, male (% ages 15-24)",2004,0.3,Angola,Has not received IMF money,3.5,Namibia,Angola has not received IMF money
"Prevalence of HIV, male (% ages 15-24)",2005,0.3,Angola,Has not received IMF money,3.3,Namibia,Angola has not received IMF money
"Prevalence of HIV, male (% ages 15-24)",2006,0.3,Angola,Has not received IMF money,3,Namibia,Angola has not received IMF money
"Prevalence of HIV, male (% ages 15-24)",2007,0.3,Angola,Has not received IMF money,2.9,Namibia,Angola has not received IMF money
"Prevalence of HIV, male (% ages 15-24)",2008,0.3,Angola,Has not received IMF money,2.7,Namibia,Angola has not received IMF money
"Prevalence of HIV, male (% ages 15-24)",2009,0.3,Angola,Has received IMF money,2.7,Namibia,Angola has received IMF money
"Prevalence of HIV, male (% ages 15-24)",2010,0.3,Angola,Has received IMF money,2.6,Namibia,Angola has received IMF money
"Prevalence of HIV, male (% ages 15-24)",2011,0.3,Angola,Has received IMF money,2.6,Namibia,Angola has received IMF money
"Prevalence of HIV, male (% ages 15-24)",2012,0.3,Angola,Has received IMF money,2.6,Namibia,Angola has received IMF money
"Prevalence of HIV, male (% ages 15-24)",2013,0.3,Angola,Has received IMF money,2.6,Namibia,Angola has received IMF money
"Prevalence of HIV, male (% ages 15-24)",2014,0.3,Angola,Has received IMF money,2.6,Namibia,Angola has received IMF money
"Prevalence of HIV, male (% ages 15-24)",2015,0.3,Angola,Has received IMF money,2.6,Namibia,Angola has received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2000,1,Angola,Has not received IMF money,14,Namibia,Angola has not received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2001,1.1,Angola,Has not received IMF money,14.3,Namibia,Angola has not received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2002,1.2,Angola,Has not received IMF money,14.3,Namibia,Angola has not received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2003,1.3,Angola,Has not received IMF money,14.2,Namibia,Angola has not received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2004,1.3,Angola,Has not received IMF money,14,Namibia,Angola has not received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2005,1.4,Angola,Has not received IMF money,13.8,Namibia,Angola has not received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2006,1.5,Angola,Has not received IMF money,13.7,Namibia,Angola has not received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2007,1.6,Angola,Has not received IMF money,13.6,Namibia,Angola has not received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2008,1.6,Angola,Has not received IMF money,13.5,Namibia,Angola has not received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2009,1.7,Angola,Has received IMF money,13.4,Namibia,Angola has received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2010,1.7,Angola,Has received IMF money,13.4,Namibia,Angola has received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2011,1.8,Angola,Has received IMF money,13.2,Namibia,Angola has received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2012,1.8,Angola,Has received IMF money,13.1,Namibia,Angola has received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2013,1.9,Angola,Has received IMF money,13,Namibia,Angola has received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2014,1.9,Angola,Has received IMF money,12.8,Namibia,Angola has received IMF money
"Prevalence of HIV, total (% of population ages 15-49)",2015,1.9,Angola,Has received IMF money,12.6,Namibia,Angola has received IMF money
"Survival to age 65, female (% of cohort)",2000,43.4219222,Angola,Has not received IMF money,41.5304654,Namibia,Angola has not received IMF money
"Survival to age 65, female (% of cohort)",2001,44.1097596,Angola,Has not received IMF money,39.1414762,Namibia,Angola has not received IMF money
"Survival to age 65, female (% of cohort)",2002,44.797597,Angola,Has not received IMF money,36.752487,Namibia,Angola has not received IMF money
"Survival to age 65, female (% of cohort)",2003,46.1644822,Angola,Has not received IMF money,37.1367594,Namibia,Angola has not received IMF money
"Survival to age 65, female (% of cohort)",2004,47.5313674,Angola,Has not received IMF money,37.5210318,Namibia,Angola has not received IMF money
"Survival to age 65, female (% of cohort)",2005,48.8982526,Angola,Has not received IMF money,37.9053042,Namibia,Angola has not received IMF money
"Survival to age 65, female (% of cohort)",2006,50.2651378,Angola,Has not received IMF money,38.2895766,Namibia,Angola has not received IMF money
"Survival to age 65, female (% of cohort)",2007,51.632023,Angola,Has not received IMF money,38.673849,Namibia,Angola has not received IMF money
"Survival to age 65, female (% of cohort)",2008,53.2021724,Angola,Has not received IMF money,42.3983218,Namibia,Angola has not received IMF money
"Survival to age 65, female (% of cohort)",2009,54.7723218,Angola,Has received IMF money,46.1227946,Namibia,Angola has received IMF money
"Survival to age 65, female (% of cohort)",2010,56.3424712,Angola,Has received IMF money,49.8472674,Namibia,Angola has received IMF money
"Survival to age 65, female (% of cohort)",2011,57.9126206,Angola,Has received IMF money,53.5717402,Namibia,Angola has received IMF money
"Survival to age 65, female (% of cohort)",2012,59.48277,Angola,Has received IMF money,57.296213,Namibia,Angola has received IMF money
"Survival to age 65, female (% of cohort)",2013,60.3193652,Angola,Has received IMF money,58.73518,Namibia,Angola has received IMF money
"Survival to age 65, female (% of cohort)",2014,61.1559604,Angola,Has received IMF money,60.174147,Namibia,Angola has received IMF money
"Survival to age 65, female (% of cohort)",2015,61.9925556,Angola,Has received IMF money,61.613114,Namibia,Angola has received IMF money
"Survival to age 65, male (% of cohort)",2000,34.5373672,Angola,Has not received IMF money,31.2841006,Namibia,Angola has not received IMF money
"Survival to age 65, male (% of cohort)",2001,35.0034726,Angola,Has not received IMF money,29.5279808,Namibia,Angola has not received IMF money
"Survival to age 65, male (% of cohort)",2002,35.469578,Angola,Has not received IMF money,27.771861,Namibia,Angola has not received IMF money
"Survival to age 65, male (% of cohort)",2003,36.525852,Angola,Has not received IMF money,28.4227846,Namibia,Angola has not received IMF money
"Survival to age 65, male (% of cohort)",2004,37.582126,Angola,Has not received IMF money,29.0737082,Namibia,Angola has not received IMF money
"Survival to age 65, male (% of cohort)",2005,38.6384,Angola,Has not received IMF money,29.7246318,Namibia,Angola has not received IMF money
"Survival to age 65, male (% of cohort)",2006,39.694674,Angola,Has not received IMF money,30.3755554,Namibia,Angola has not received IMF money
"Survival to age 65, male (% of cohort)",2007,40.750948,Angola,Has not received IMF money,31.026479,Namibia,Angola has not received IMF money
"Survival to age 65, male (% of cohort)",2008,42.0637626,Angola,Has not received IMF money,33.7859692,Namibia,Angola has not received IMF money
"Survival to age 65, male (% of cohort)",2009,43.3765772,Angola,Has received IMF money,36.5454594,Namibia,Angola has received IMF money
"Survival to age 65, male (% of cohort)",2010,44.6893918,Angola,Has received IMF money,39.3049496,Namibia,Angola has received IMF money
"Survival to age 65, male (% of cohort)",2011,46.0022064,Angola,Has received IMF money,42.0644398,Namibia,Angola has received IMF money
"Survival to age 65, male (% of cohort)",2012,47.315021,Angola,Has received IMF money,44.82393,Namibia,Angola has received IMF money
"Survival to age 65, male (% of cohort)",2013,47.9789558,Angola,Has received IMF money,46.1476098,Namibia,Angola has received IMF money
"Survival to age 65, male (% of cohort)",2014,48.6428906,Angola,Has received IMF money,47.4712896,Namibia,Angola has received IMF money
"Survival to age 65, male (% of cohort)",2015,49.3068254,Angola,Has received IMF money,48.7949694,Namibia,Angola has received IMF money
"Tuberculosis case detection rate (%, all forms)",2000,33,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
"Tuberculosis case detection rate (%, all forms)",2001,42,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
"Tuberculosis case detection rate (%, all forms)",2002,53,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
"Tuberculosis case detection rate (%, all forms)",2003,59,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
"Tuberculosis case detection rate (%, all forms)",2004,54,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
"Tuberculosis case detection rate (%, all forms)",2005,52,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
"Tuberculosis case detection rate (%, all forms)",2006,66,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
"Tuberculosis case detection rate (%, all forms)",2007,52,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
"Tuberculosis case detection rate (%, all forms)",2008,54,Angola,Has not received IMF money,80,Namibia,Angola has not received IMF money
"Tuberculosis case detection rate (%, all forms)",2009,48,Angola,Has received IMF money,80,Namibia,Angola has received IMF money
"Tuberculosis case detection rate (%, all forms)",2010,50,Angola,Has received IMF money,80,Namibia,Angola has received IMF money
"Tuberculosis case detection rate (%, all forms)",2011,51,Angola,Has received IMF money,80,Namibia,Angola has received IMF money
"Tuberculosis case detection rate (%, all forms)",2012,54,Angola,Has received IMF money,80,Namibia,Angola has received IMF money
